,,0
groundwater,45,0.07619240097008892
groundwater,46,0.06121212121212121
groundwater,47,0.08464646464646465
groundwater,48,0.05858585858585859
groundwater,49,0.05858585858585859
groundwater,50,0.07072135785007072
groundwater,51,0.05131313131313131
groundwater,52,0.07902182700080841
groundwater,53,0.058383838383838385
groundwater,54,0.06202020202020202
groundwater,55,0.05091937765205092
groundwater,56,0.0705050505050505
groundwater,57,0.08383838383838384
groundwater,58,0.06364922206506365
groundwater,59,0.10486967064053344
groundwater,60,0.05191919191919192
groundwater,61,0.06809456455849666
groundwater,62,0.07555555555555556
groundwater,63,0.0769852495453627
groundwater,64,0.09858585858585858
groundwater,65,0.07334815114164478
groundwater,66,0.09171717171717171
groundwater,67,0.06424242424242424
groundwater,68,0.08505050505050506
groundwater,69,0.08488278092158448
groundwater,70,0.07415639523135988
groundwater,71,0.08565656565656565
groundwater,72,0.07233784602950091
groundwater,73,0.10042432814710042
groundwater,74,0.08242424242424243
groundwater,75,0.056767676767676765
groundwater,76,0.08468067906224737
groundwater,77,0.09171717171717171
groundwater,78,0.08505050505050506
groundwater,79,0.09941402303495656
groundwater,80,0.09094583670169766
groundwater,81,0.05900181854920186
groundwater,82,0.08303030303030302
groundwater,83,0.10408245755860954
groundwater,84,0.06787878787878789
groundwater,85,0.0830470802182259
groundwater,86,0.09575757575757576
groundwater,87,0.08648211759951506
groundwater,88,0.07900585976965044
groundwater,89,0.09395837542937967
groundwater,90,0.09171717171717171
groundwater,91,0.08585858585858586
groundwater,92,0.08383838383838384
groundwater,93,0.08890684986866033
groundwater,94,0.07818181818181819
groundwater,95,0.07313131313131313
groundwater,96,0.07636363636363637
groundwater,97,0.08063864187550525
groundwater,98,0.08383838383838384
groundwater,99,0.08686868686868687
sediment,0,0.06963562753036437
sediment,1,0.08626262626262626
sediment,2,0.09427473194416347
sediment,3,0.058573165788406975
sediment,4,0.06688219842392402
sediment,5,0.12414071977355438
sediment,6,0.1019211324570273
sediment,7,0.08163265306122448
sediment,8,0.08651708105922781
sediment,9,0.09377526273241714
sediment,10,0.07390159951407167
sediment,11,0.09445792880258899
sediment,12,0.12016993728504957
sediment,13,0.08126137052759248
sediment,14,0.06891673403395311
sediment,15,0.07919191919191919
sediment,16,0.06222222222222222
sediment,17,0.08468067906224737
sediment,18,0.09149797570850203
sediment,19,0.09013742926434923
sediment,20,0.0866572180603361
sediment,21,0.0905050505050505
sediment,22,0.08245755860953921
sediment,23,0.06371359223300971
sediment,24,0.06488781079442087
sediment,25,0.10707070707070707
sediment,26,0.07908576051779935
sediment,27,0.08526975146494241
sediment,28,0.10002020610224288
sediment,29,0.08809234507897934
sediment,30,0.08245755860953921
sediment,31,0.0705478067515666
sediment,32,0.07631578947368421
sediment,33,0.07161696084398458
sediment,34,0.08789654475651647
sediment,35,0.05902567212451991
sediment,36,0.061830672863204685
sediment,37,0.0780270871235092
sediment,38,0.06752931661949049
sediment,39,0.06654530744336569
sediment,40,0.07616161616161617
sediment,41,0.07496463932107496
sediment,42,0.07496463932107496
sediment,43,0.09919191919191919
sediment,44,0.05361116730730326
sediment,45,0.07092341887249949
sediment,46,0.07799555465750657
sediment,47,0.09799959587795515
sediment,48,0.09048582995951417
sediment,49,0.07661208813422277
sediment,50,0.08941938094274732
sediment,51,0.08056680161943319
sediment,52,0.09878787878787879
sediment,53,0.10103051121438675
sediment,54,0.10363636363636364
sediment,55,0.10238769728854714
sediment,56,0.060262891809909
sediment,57,0.11185275080906149
sediment,58,0.13846775823731555
sediment,59,0.13517882400484946
sediment,60,0.10432672866963202
sediment,61,0.09011921600323297
sediment,62,0.10870883006668014
sediment,63,0.10652920962199312
sediment,64,0.09741309620048505
sediment,65,0.09466019417475728
sediment,66,0.09151515151515152
sediment,67,0.08746709860295607
sediment,68,0.09638310769852496
sediment,69,0.07487824675324675
sediment,70,0.05302570329892734
sediment,71,0.08749242271165893
sediment,72,0.07902182700080841
sediment,73,0.120428369367549
sediment,74,0.10082845019195798
sediment,75,0.08168216740800648
sediment,76,0.06770412287793048
sediment,77,0.05515151515151515
sediment,78,0.06991311376035562
sediment,79,0.051152446421350584
sediment,80,0.10608203677510608
sediment,81,0.0868069607446378
sediment,82,0.10560388428080113
sediment,83,0.12985436893203883
sediment,84,0.08729036168923014
sediment,85,0.07619240097008892
sediment,86,0.0507378209015565
sediment,87,0.0903030303030303
sediment,88,0.1074964639321075
sediment,89,0.11838383838383838
sediment,90,0.08124494745351657
sediment,91,0.10311362717347351
sediment,92,0.08244089715093958
sediment,93,0.05800323362974939
sediment,94,0.0978370729735193
sediment,95,0.10093042071197411
sediment,96,0.06015799068260077
sediment,97,0.09494949494949495
sediment,98,0.08697411003236245
sediment,99,0.07900585976965044
river,0,0.10812449474535166
river,1,0.15498080420286928
river,2,0.08363636363636363
river,3,0.10343434343434343
river,4,0.13315821378056172
river,5,0.09395837542937967
river,6,0.06829662558092545
river,7,0.07878787878787878
river,8,0.09373737373737374
river,9,0.12545454545454546
river,10,0.1306105944197331
river,11,0.09355425338452213
river,12,0.08751010509296686
river,13,0.07516670034350374
river,14,0.08484848484848485
river,15,0.08446150737522731
river,16,0.09860577894524146
river,17,0.12787878787878787
river,18,0.11232323232323232
river,19,0.11212121212121212
river,20,0.11474747474747475
river,21,0.1087747674888799
river,22,0.10044462409054164
river,23,0.09191919191919191
river,24,0.07536876136593251
river,25,0.10628409779753485
river,26,0.08425944635279854
river,27,0.13604204568425307
river,28,0.09496868054152353
river,29,0.1478787878787879
river,30,0.10711398544866613
river,31,0.09353535353535354
river,32,0.07922392886014551
river,33,0.1143665386946858
river,34,0.09070707070707071
river,35,0.11858585858585859
river,36,0.12911699333198626
river,37,0.0795959595959596
river,38,0.09478577202910267
river,39,0.05858585858585859
river,40,0.0769852495453627
river,41,0.07355021216407355
river,42,0.09092746009294807
river,43,0.0921398262275207
river,44,0.10587997575267731
river,45,0.1210834849403679
river,46,0.09496868054152353
river,47,0.1409789644012945
river,48,0.11396241664982824
river,49,0.10383838383838384
river,50,0.10909090909090909
river,51,0.08073654390934844
river,52,0.09081715210355987
river,53,0.07033144704931285
river,54,0.1147076674084564
river,55,0.08407437348423606
river,56,0.10473109583501819
river,57,0.07804286291953093
river,58,0.10022226712467165
river,59,0.10666666666666667
river,60,0.07373737373737374
river,61,0.1131999191429149
river,62,0.11295211153768438
river,63,0.09981814507981411
river,64,0.07617700545564761
river,65,0.11012325722368155
river,66,0.11616161616161616
river,67,0.12202020202020201
river,68,0.09212121212121212
river,69,0.09684593610998787
river,70,0.08710590137429264
river,71,0.12227162489894908
river,72,0.11901394221054759
river,73,0.13474747474747475
river,74,0.0701010101010101
river,75,0.08343434343434343
river,76,0.09636363636363636
river,77,0.10891089108910891
river,78,0.07536876136593251
river,79,0.103071948261924
river,80,0.10329492621790984
river,81,0.11438965238480193
river,82,0.07373737373737374
river,83,0.10064672594987874
river,84,0.09761519805982215
river,85,0.11315417256011315
river,86,0.12325722368155183
river,87,0.08649959579628133
river,88,0.0898989898989899
river,89,0.06634304207119741
river,90,0.10709234188724995
river,91,0.05112143867447969
river,92,0.0957962813257882
river,93,0.13202587949858471
river,94,0.12101010101010101
river,95,0.09076207802708712
river,96,0.06549423893268648
river,97,0.07839967670236411
river,98,0.1053163533454619
river,99,0.0891269199676637
waste,0,0.1008080808080808
waste,1,0.10222222222222223
waste,2,0.07292929292929293
waste,3,0.07940998181450798
waste,4,0.07575757575757576
waste,5,0.12184279652455042
waste,6,0.06263891695291979
waste,7,0.06061830672863205
waste,8,0.10020202020202021
waste,9,0.08121212121212121
waste,10,0.06909090909090909
waste,11,0.10282828282828282
waste,12,0.11575757575757575
waste,13,0.10222222222222223
waste,14,0.08080808080808081
waste,15,0.10646464646464647
waste,16,0.08043654001616815
waste,17,0.08245755860953921
waste,18,0.11135812449474536
waste,19,0.07880379874722167
waste,20,0.06868686868686869
waste,21,0.06223479490806223
waste,22,0.06727272727272728
waste,23,0.08727272727272728
waste,24,0.15373737373737373
waste,25,0.1066882198423924
waste,26,0.08161616161616161
waste,27,0.16
waste,28,0.10888888888888888
waste,29,0.07757575757575758
waste,30,0.08787878787878788
waste,31,0.09636363636363636
waste,32,0.11656565656565657
waste,33,0.11212121212121212
waste,34,0.1006060606060606
waste,35,0.07090909090909091
waste,36,0.0890909090909091
waste,37,0.09555555555555556
waste,38,0.0903030303030303
waste,39,0.07636363636363637
waste,40,0.06343434343434344
waste,41,0.09797979797979799
waste,42,0.07597494443321884
waste,43,0.10587997575267731
waste,44,0.07696969696969697
waste,45,0.060404040404040404
waste,46,0.07131313131313131
waste,47,0.13535353535353536
waste,48,0.08626262626262626
waste,49,0.0890909090909091
waste,50,0.12343434343434344
waste,51,0.15393939393939393
waste,52,0.10181818181818182
waste,53,0.09272727272727273
waste,54,0.10951707415639524
waste,55,0.11434343434343434
waste,56,0.09636363636363636
waste,57,0.04363636363636364
waste,58,0.0662760153566377
waste,59,0.1101010101010101
waste,60,0.07435845625378865
waste,61,0.08626262626262626
waste,62,0.06666666666666667
waste,63,0.07656565656565656
waste,64,0.07232323232323232
waste,65,0.09616161616161616
waste,66,0.12585858585858586
waste,67,0.08383838383838384
waste,68,0.06728632046878157
waste,69,0.12527783390583958
waste,70,0.06284097797534856
waste,71,0.11696969696969697
waste,72,0.0846635683976561
waste,73,0.09898989898989899
waste,74,0.06545454545454546
waste,75,0.09393939393939393
waste,76,0.10505050505050505
waste,77,0.10929292929292929
waste,78,0.058383838383838385
waste,79,0.10585858585858586
waste,80,0.11171717171717171
waste,81,0.09555555555555556
waste,82,0.07151515151515152
waste,83,0.06808080808080808
waste,84,0.09151515151515152
waste,85,0.09818181818181818
waste,86,0.10020202020202021
waste,87,0.12080808080808081
waste,88,0.09858585858585858
waste,89,0.08747474747474747
waste,90,0.03595959595959596
waste,91,0.10527379268539099
waste,92,0.0997979797979798
waste,93,0.09696969696969697
waste,94,0.08848484848484849
waste,95,0.05292929292929293
waste,96,0.08727272727272728
waste,97,0.09096422073984232
waste,98,0.045059608001616486
waste,99,0.10202020202020202
lake,0,0.05237613751263903
lake,1,0.053152789005658854
lake,2,0.08592802264456126
lake,3,0.06043398904887447
lake,4,0.11218920557913888
lake,5,0.0797893884163629
lake,6,0.0856911883589329
lake,7,0.09642207398423287
lake,8,0.07922392886014551
lake,9,0.06580279408787204
lake,10,0.058823529411764705
lake,11,0.09443882709807887
lake,12,0.06042845594179466
lake,13,0.10115314586283633
lake,14,0.059586542359140654
lake,15,0.07314609011921601
lake,16,0.058823529411764705
lake,17,0.0665049524964625
lake,18,0.09227033589639821
lake,19,0.07679870654810024
lake,20,0.06209546925566343
lake,21,0.11176232821341957
lake,22,0.08387227162489895
lake,23,0.04950495049504951
lake,24,0.08043654001616815
lake,25,0.06022635408245756
lake,26,0.08941938094274732
lake,27,0.08143059203879571
lake,28,0.09991909385113269
lake,29,0.06476421776968225
lake,30,0.07395433420893109
lake,31,0.08171521035598706
lake,32,0.061224489795918366
lake,33,0.10735948241002831
lake,34,0.07567786321327398
lake,35,0.06731352334748332
lake,36,0.09892777665385394
lake,37,0.07334815114164478
lake,38,0.06934896886372827
lake,39,0.06680161943319839
lake,40,0.07096643752527294
lake,41,0.0744788504351346
lake,42,0.10347615198059822
lake,43,0.09011921600323297
lake,44,0.10491206791995149
lake,45,0.07883565797453002
lake,46,0.10264699939381693
lake,47,0.07001214083367058
lake,48,0.09965635738831616
lake,49,0.07863351526177481
lake,50,0.06852637962401456
lake,51,0.11987062866383667
lake,52,0.08798543689320389
lake,53,0.09438156831042846
lake,54,0.06329625884732053
lake,55,0.07355021216407355
lake,56,0.07721851627248838
lake,57,0.08351870576339737
lake,58,0.07765419615773508
lake,59,0.10911295211153768
lake,60,0.06614077669902912
lake,61,0.07910176006473801
lake,62,0.08048533872598584
lake,63,0.06955115244642135
lake,64,0.07682976142337242
lake,65,0.07215036378334681
lake,66,0.07395433420893109
lake,67,0.06994137861330099
lake,68,0.10026278552658177
lake,69,0.08692136648473822
lake,70,0.07742065898524358
lake,71,0.09440064685668081
lake,72,0.09337105901374293
lake,73,0.08616504854368932
lake,74,0.08589329021827001
lake,75,0.09860295606398056
lake,76,0.10430563978168587
lake,77,0.08230535894843276
lake,78,0.08751010509296686
lake,79,0.061488673139158574
lake,80,0.06568310428455942
lake,81,0.06651839870602506
lake,82,0.06429437929640114
lake,83,0.1213101496158512
lake,84,0.09500707499494643
lake,85,0.07005466693662685
lake,86,0.07580351728320193
lake,87,0.09522846744844318
lake,88,0.13147249190938512
lake,89,0.09515151515151515
lake,90,0.09414141414141414
lake,91,0.08365326328551223
lake,92,0.04974721941354904
lake,93,0.08835422563687828
lake,94,0.09054163298302344
lake,95,0.07283026502124217
lake,96,0.04851425106124924
lake,97,0.08025065696381646
lake,98,0.05946601941747573
lake,99,0.06632962588473205
reservoir,0,0.07191919191919192
reservoir,1,0.08767676767676767
reservoir,2,0.08626262626262626
reservoir,3,0.06848484848484848
reservoir,4,0.1101010101010101
reservoir,5,0.08464646464646465
reservoir,6,0.08343434343434343
reservoir,7,0.10424242424242425
reservoir,8,0.08505050505050506
reservoir,9,0.07818181818181819
reservoir,10,0.1202020202020202
reservoir,11,0.06727272727272728
reservoir,12,0.09171717171717171
reservoir,13,0.09636363636363636
reservoir,14,0.07616161616161617
reservoir,15,0.08262626262626263
reservoir,16,0.10282828282828282
reservoir,17,0.10565656565656566
reservoir,18,0.0891089108910891
reservoir,19,0.07434343434343435
reservoir,20,0.0802020202020202
reservoir,21,0.1096969696969697
reservoir,22,0.10121212121212121
reservoir,23,0.0891089108910891
reservoir,24,0.11858585858585859
reservoir,25,0.120428369367549
reservoir,26,0.08587593453222873
reservoir,27,0.06484848484848485
reservoir,28,0.08161616161616161
reservoir,29,0.05494949494949495
reservoir,30,0.0797979797979798
reservoir,31,0.11838383838383838
reservoir,32,0.08808080808080808
reservoir,33,0.09983831851253032
reservoir,34,0.08383838383838384
reservoir,35,0.06404040404040404
reservoir,36,0.10323232323232323
reservoir,37,0.0800161648817943
reservoir,38,0.07272727272727272
reservoir,39,0.11575757575757575
reservoir,40,0.08163265306122448
reservoir,41,0.08727272727272728
reservoir,42,0.08808080808080808
reservoir,43,0.10202020202020202
reservoir,44,0.08727272727272728
reservoir,45,0.081010101010101
reservoir,46,0.10388035569927244
reservoir,47,0.07092341887249949
reservoir,48,0.06930693069306931
reservoir,49,0.06565656565656566
reservoir,50,0.04323232323232323
reservoir,51,0.10646464646464647
reservoir,52,0.12242424242424242
reservoir,53,0.0903030303030303
reservoir,54,0.09052333804809053
reservoir,55,0.0795959595959596
reservoir,56,0.10747474747474747
reservoir,57,0.09032127702566176
reservoir,58,0.08282828282828283
reservoir,59,0.058787878787878785
reservoir,60,0.10666666666666667
reservoir,61,0.09212121212121212
reservoir,62,0.09373737373737374
reservoir,63,0.1127500505152556
reservoir,64,0.11232323232323232
reservoir,65,0.07595959595959596
reservoir,66,0.08707070707070708
reservoir,67,0.09111111111111111
reservoir,68,0.07131313131313131
reservoir,69,0.07878787878787878
reservoir,70,0.07597494443321884
reservoir,71,0.06042845594179466
reservoir,72,0.10262626262626262
reservoir,73,0.0876944837340877
reservoir,74,0.10062638916952919
reservoir,75,0.07737373737373737
reservoir,76,0.10464646464646464
reservoir,77,0.07232323232323232
reservoir,78,0.09515151515151515
reservoir,79,0.09575757575757576
reservoir,80,0.10626262626262627
reservoir,81,0.07597494443321884
reservoir,82,0.07313131313131313
reservoir,83,0.08848484848484849
reservoir,84,0.08242424242424243
reservoir,85,0.08484848484848485
reservoir,86,0.12727272727272726
reservoir,87,0.10949494949494949
reservoir,88,0.06707070707070707
reservoir,89,0.10525252525252525
reservoir,90,0.08547181248737118
reservoir,91,0.10202020202020202
reservoir,92,0.09434343434343434
reservoir,93,0.11131313131313131
reservoir,94,0.06363636363636363
reservoir,95,0.08508488278092158
reservoir,96,0.11616161616161616
reservoir,97,0.07759143261264902
reservoir,98,0.08585858585858586
reservoir,99,0.0797979797979798
estuary,0,0.11407076047173648
estuary,1,0.07668774219865389
estuary,2,0.13344215466231382
estuary,3,0.08070462925030725
estuary,4,0.08655804480651731
estuary,5,0.10487655580493777
estuary,6,0.11993517017828201
estuary,7,0.10081466395112017
estuary,8,0.0883248730964467
estuary,9,0.07501537200245952
estuary,10,0.09350912778904666
estuary,11,0.09930668841761828
estuary,12,0.14326647564469913
estuary,13,0.06435137895812053
estuary,14,0.08533333333333333
estuary,15,0.11499897687742991
estuary,16,0.0741042345276873
estuary,17,0.07077486272117145
estuary,18,0.083640081799591
estuary,19,0.0853235354153909
estuary,20,0.10778074317388626
estuary,21,0.11732073145674954
estuary,22,0.09752133279154815
estuary,23,0.09486085720089377
estuary,24,0.13178294573643412
estuary,25,0.09539273391516136
estuary,26,0.11605691056910569
estuary,27,0.08299264104660671
estuary,28,0.10538208709942481
estuary,29,0.10470779220779221
estuary,30,0.12416447235163054
estuary,31,0.09340101522842639
estuary,32,0.10802532162548499
estuary,33,0.1258641724278162
estuary,34,0.0756182301246679
estuary,35,0.08316263826300696
estuary,36,0.06764584195283409
estuary,37,0.09496637456694518
estuary,38,0.08607646698016766
estuary,39,0.047037263286499695
estuary,40,0.08108108108108109
estuary,41,0.09391480730223124
estuary,42,0.11746742671009772
estuary,43,0.07560277891295464
estuary,44,0.08098663926002056
estuary,45,0.12464241928892522
estuary,46,0.08871627146361406
estuary,47,0.10245984956291929
estuary,48,0.09066883512909128
estuary,49,0.11263286999182338
estuary,50,0.17179279643868878
estuary,51,0.06020408163265306
estuary,52,0.12375127420998981
estuary,53,0.11352118386377458
estuary,54,0.10423452768729642
estuary,55,0.08449848024316109
estuary,56,0.10392515761643278
estuary,57,0.10971405394443318
estuary,58,0.08504577822990844
estuary,59,0.07501524700142305
estuary,60,0.07465456795215508
estuary,61,0.10852237890864501
estuary,62,0.06461601981833195
estuary,63,0.1508210014190148
estuary,64,0.09841720779220779
estuary,65,0.08386043664558253
estuary,66,0.08991049633848658
estuary,67,0.11714633157681395
estuary,68,0.07564050427002847
estuary,69,0.07786384019567875
estuary,70,0.07333469138317376
estuary,71,0.07280470492800649
estuary,72,0.112375533428165
estuary,73,0.04806708938433218
estuary,74,0.060495330897279743
estuary,75,0.07054026503567788
estuary,76,0.08118006103763988
estuary,77,0.09364208815762746
estuary,78,0.09751628664495114
estuary,79,0.12543129693525473
estuary,80,0.10581039755351682
estuary,81,0.07521854035373043
estuary,82,0.08333333333333333
estuary,83,0.10720812182741117
estuary,84,0.07993407498969922
estuary,85,0.10551020408163266
estuary,86,0.07789559543230017
estuary,87,0.09334960341671751
estuary,88,0.07094937995527546
estuary,89,0.12099066179455949
estuary,90,0.11325742171614478
estuary,91,0.09617755856966707
estuary,92,0.09930950446791227
estuary,93,0.11684339314845024
estuary,94,0.09129554655870445
estuary,95,0.09234828496042216
estuary,96,0.10369318181818182
estuary,97,0.07650050864699898
estuary,98,0.10784913353720693
estuary,99,0.08792544570502431
sea,0,0.07337780473013948
sea,1,0.07004048582995952
sea,2,0.09585439838220425
sea,3,0.08976951071572989
sea,4,0.09657825470743066
sea,5,0.07137080469065912
sea,6,0.07496463932107496
sea,7,0.07499494643218112
sea,8,0.10291144359078043
sea,9,0.04890864995957963
sea,10,0.07510121457489878
sea,11,0.0980352440753494
sea,12,0.0531957928802589
sea,13,0.06614077669902912
sea,14,0.0889967637540453
sea,15,0.06488781079442087
sea,16,0.07122564935064934
sea,17,0.06673407482305359
sea,18,0.09024686361796844
sea,19,0.09335219236209336
sea,20,0.06676107626947198
sea,21,0.1255306246209824
sea,22,0.060753341433778855
sea,23,0.08574317492416582
sea,24,0.05883542256368783
sea,25,0.07679870654810024
sea,26,0.061955861510427215
sea,27,0.06413109447703824
sea,28,0.07135637760258742
sea,29,0.08630470016207456
sea,30,0.06817722031155168
sea,31,0.09366781306898644
sea,32,0.12204485754697919
sea,33,0.09438156831042846
sea,34,0.09173570418266316
sea,35,0.09749190938511326
sea,36,0.0756319514661274
sea,37,0.06274033596437968
sea,38,0.061690938511326864
sea,39,0.058038422649140546
sea,40,0.04991915925626516
sea,41,0.07387168589354381
sea,42,0.05716602473140077
sea,43,0.11857547551598543
sea,44,0.10093042071197411
sea,45,0.0692868719611021
sea,46,0.07096512570965126
sea,47,0.07155852031534263
sea,48,0.05445344129554656
sea,49,0.0886280857952246
sea,50,0.09043091240137568
sea,51,0.05809716599190284
sea,52,0.06511627906976744
sea,53,0.09307972480777013
sea,54,0.07721929468990676
sea,55,0.08634984833164813
sea,56,0.053452115812917596
sea,57,0.0933387325369508
sea,58,0.082053354890865
sea,59,0.06504559270516717
sea,60,0.049979765277215704
sea,61,0.0972644376899696
sea,62,0.08105922781483728
sea,63,0.06791995148574893
sea,64,0.07405908539053015
sea,65,0.10028305701577032
sea,66,0.10420882233913395
sea,67,0.079474216380182
sea,68,0.07307692307692308
sea,69,0.07244030756778633
sea,70,0.08684157006304657
sea,71,0.08043654001616815
sea,72,0.09037606146380914
sea,73,0.07096512570965126
sea,74,0.09678072484308564
sea,75,0.05843105539830166
sea,76,0.07903780068728522
sea,77,0.09451528030763004
sea,78,0.06392878818531256
sea,79,0.06251264414323285
sea,80,0.055454361465290425
sea,81,0.07274196807435845
sea,82,0.09682635940974328
sea,83,0.09480493228219122
sea,84,0.05963210026278553
sea,85,0.04852791878172589
sea,86,0.06752931661949049
sea,87,0.06330906148867314
sea,88,0.06791995148574893
sea,89,0.06564019448946515
sea,90,0.07984637153830604
sea,91,0.043707001214083364
sea,92,0.10064672594987874
sea,93,0.08813422276126946
sea,94,0.04729044043028212
sea,95,0.07606716568885293
sea,96,0.07219413549039434
sea,97,0.06337315246001214
sea,98,0.09122168284789645
sea,99,0.06450960566228514
ice,0,0.03885066774585188
ice,1,0.0334075723830735
ice,2,0.03846932577444827
ice,3,0.03823588913615213
ice,4,0.04226491405460061
ice,5,0.04188587616349656
ice,6,0.0344059906901437
ice,7,0.03199028143348856
ice,8,0.03867962737950587
ice,9,0.04353107916582304
ice,10,0.04132064006481669
ice,11,0.04005664576168319
ice,12,0.04251012145748988
ice,13,0.03907673618141324
ice,14,0.044902912621359224
ice,15,0.03702954269526507
ice,16,0.036624848239579115
ice,17,0.03398058252427184
ice,18,0.03158534116217858
ice,19,0.03340080971659919
ice,20,0.0453257790368272
ice,21,0.03743423715095103
ice,22,0.03763658437879401
ice,23,0.03969218307006885
ice,24,0.035808213635444064
ice,25,0.031180400890868598
ice,26,0.04717554160761288
ice,27,0.04795629299878592
ice,28,0.03923948220064725
ice,29,0.03421745292569346
ice,30,0.035027333468313424
ice,31,0.039878542510121455
ice,32,0.03463641887786105
ice,33,0.04554655870445344
ice,34,0.03237555645487657
ice,35,0.03906882591093117
ice,36,0.04432301153612629
ice,37,0.040283400809716596
ice,38,0.037254504960518325
ice,39,0.0374645605508303
ice,40,0.04127883447996762
ice,41,0.03178781129783357
ice,42,0.038866396761133605
ice,43,0.035815459328207205
ice,44,0.041093117408906886
ice,45,0.04696356275303644
ice,46,0.046742209631728045
ice,47,0.042501517911353974
ice,48,0.038866396761133605
ice,49,0.036212826218895405
ice,50,0.03360323886639676
ice,51,0.03905301497369486
ice,52,0.03988661672403321
ice,53,0.03846932577444827
ice,54,0.037419093851132686
ice,55,0.04632814080517904
ice,56,0.04332860903016805
ice,57,0.034831915755366545
ice,58,0.041868932038834954
ice,59,0.038438195427877804
ice,60,0.0437246963562753
ice,61,0.029971648440664238
ice,62,0.03906091884233961
ice,63,0.03217972070431087
ice,64,0.0340080971659919
ice,65,0.04657756176589713
ice,66,0.037059538274605106
ice,67,0.0414727898037629
ice,68,0.037869582827055485
ice,69,0.03562753036437247
ice,70,0.04837077514673143
ice,71,0.036010519927169735
ice,72,0.039457709429380816
ice,73,0.038866396761133605
ice,74,0.03680485338725986
ice,75,0.033394049787492414
ice,76,0.03642987249544627
ice,77,0.048148897430710096
ice,78,0.04110143753796315
ice,79,0.037022051385798095
ice,80,0.043707001214083364
ice,81,0.04795629299878592
ice,82,0.028964958476807776
ice,83,0.03279352226720648
ice,84,0.031174089068825912
ice,85,0.03178137651821862
ice,86,0.03684210526315789
ice,87,0.03602509613438575
ice,88,0.03904511430305482
ice,89,0.04089896740230816
ice,90,0.034796682176815696
ice,91,0.03867962737950587
ice,92,0.03158534116217858
ice,93,0.04207970867893991
ice,94,0.03785425101214575
ice,95,0.036459388292485316
ice,96,0.0477926285945727
ice,97,0.04331983805668016
ice,98,0.045721221930002026
ice,99,0.037426663969249443
