sample_name,env_type,env_00,env_01,env_02,nif_type,mapped_16106_16s_type,y,x,convertedthetao_mean_Layer,re_type
SRR8819824.SRS2777348,parallel,aquatic;marine,aquatic,sea,1,54,-42.751,-174.648,14.6352203582321,0.0185185185185185
SRR7033439.SRS2777501,parallel,aquatic;marine,aquatic,sea,1,40,-14.665,-169.998,28.6846971502633,0.025
SRR7078192.SRS3230033,parallel,aquatic;marine,aquatic,sea,6,60,-33.95,151.9,21.2591289828793,0.1
SRR9112755.SRS4809397,parallel,aquatic;sea,aquatic,sea,1,50,29.009,-87.502,24.9822005110004,0.02
SRR9112748.SRS4809406,parallel,aquatic;sea,aquatic,sea,1,38,27.515,-88.012,26.0821998833822,0.0263157894736842
SRR8190900.SRS4044332,overlap,aquatic;ocean,aquatic,sea,3,72,16.418,41.118,29.2857608953887,0.0416666666666667
SRR8651961.SRS4426118,parallel,aquatic;ocean,aquatic,sea,19,275,42.11,-70.54,10.7533664544556,0.0690909090909091
SRR8379191.SRS4195572,parallel,aquatic;marine,aquatic,sea,1,51,36.831,-121.905,12.3411170362755,0.0196078431372549
SRR7036317.SRS3195310,parallel,aquatic;marine,aquatic,sea,0,20,-51.493,-170.012,9.018575285418,0
SRR11301535.SRS6314440,parallel,aquatic;sea,aquatic,sea,0,13,25.076,124.517,25.9500469539909,0
SRR8634823.SRS4412385,parallel,aquatic;marine,aquatic,sea,0,10,42,-70,11.1425161573407,0
SRR7545108.SRS3564808,parallel,aquatic;sea,aquatic,sea,2,78,59.853,23.272,8.1546590903961,0.0256410256410256
SRR10902268.SRS6006099,parallel,aquatic;ocean,aquatic,sea,0,51,40.71,13.96,19.6344972507788,0
SRR5617453.SRS2231947,parallel,aquatic;sea,aquatic,sea,3,104,26,120.56,22.8451357724972,0.0288461538461538
SRR3681537.SRS1510895,parallel,aquatic;marine,aquatic,sea,3,93,42,-70,11.1425161573407,0.032258064516129
SRR8291552.SRS4115802,parallel,aquatic;ocean,aquatic,sea,9,148,9,68,28.852597258473,0.0608108108108108
SRR11463751.SRS6412658,parallel,aquatic;sea,aquatic,sea,7,157,42.53,30.4,15.471672071585,0.0445859872611465
SRR9277595.SRS4950339,overlap,aquatic;marine,aquatic,sea,4,67,63.765,-8.446,7.79019980194772,0.0597014925373134
SRR10445286.SRS5648346,parallel,aquatic;sea,aquatic,sea,43,198,-38.45,144.09,15.9786123863795,0.217171717171717
SRR6049467.SRS2523574,overlap,aquatic;marine,aquatic,sea,19,350,39.283,-75.363,14.005589026123,0.0542857142857143
SRR7908027.SRS3825103,overlap,aquatic;sea,aquatic,sea,8,54,73.629,117.167,-0.310054412064955,0.148148148148148
SRR8330729.SRS4152731,overlap,aquatic;marine,aquatic,sea,12,65,76.18,-73.13,-0.264850971016524,0.184615384615385
SRR5052273.SRS1817724,parallel,aquatic;sea,aquatic,sea,6,181,21.41,38.3,28.7595288834673,0.0331491712707182
SRR6049625.SRS2523729,overlap,aquatic;marine,aquatic,sea,17,351,-28.236,-38.495,22.5700882706705,0.0484330484330484
SRR2239787.SRS908818,overlap,aquatic;marine,aquatic,sea,18,230,22.8,-46.05,25.6659911320676,0.0782608695652174
SRR10259266.SRS5502371,parallel,aquatic;ocean,aquatic,sea,0,40,-45.83,171.534,10.0590785345484,0
SRR8360651.SRS4179042,parallel,aquatic;ocean,aquatic,sea,0,90,-49.9,78.577,3.91581230105272,0
SRR5181045.SRS1922028,overlap,aquatic;marine,aquatic,sea,8,70,42.25,-70.54,10.8754882697101,0.114285714285714
SRR12007460.SRS6835480,parallel,aquatic;sea,aquatic,sea,1,57,16.07,111.78,27.5804673339423,0.0175438596491228
SRR2104059.SRS993301,overlap,aquatic;marine,aquatic,sea,10,203,54.174,7.885,11.5055094338754,0.0492610837438424
SRR8191024.SRS4044527,overlap,aquatic;ocean,aquatic,sea,4,80,17.736,40.366,29.5706108437466,0.05
SRR8651929.SRS4426150,parallel,aquatic;ocean,aquatic,sea,10,197,42.11,-70.54,10.7533664544556,0.050761421319797
SRR7594754.SRS2834812,parallel,aquatic;marine,aquatic,sea,4,56,-27.345,153.562,24.0868335801995,0.0714285714285714
SRR6472117.SRS2834764,parallel,aquatic;marine,aquatic,sea,3,46,-27.345,153.562,24.0868335801995,0.0652173913043478
SRR7033133.SRS2777686,parallel,aquatic;marine,aquatic,sea,1,20,-62.003,-170.005,0.244749345498172,0.05
ERR3589585.ERS1308453,overlap,aquatic;marine,aquatic,sea,21,297,67.168,0.218,7.64534618696288,0.0707070707070707
SRR5823462.SRS2352178,parallel,aquatic;sea,aquatic,sea,1,71,37.18,9.85,20.2516475907237,0.0140845070422535
SRR8360549.SRS4178864,parallel,aquatic;sea,aquatic,sea,8,125,36.831,-121.905,12.3411170362755,0.064
SRR4434663.SRS1753507,parallel,aquatic;marine,aquatic,sea,4,30,21.25,-157.9,25.4182848937916,0.133333333333333
SRR5827498.SRS2355727,parallel,aquatic;ocean,aquatic,sea,4,84,31.43,-128.74,17.9168923927909,0.0476190476190476
SRR6130902.SRS2566273,parallel,aquatic;sea,aquatic,sea,0,24,34.25,-119.906,14.864689463225,0
SRR8635105.SRS4412729,parallel,aquatic;marine,aquatic,sea,0,10,42,-70,11.1425161573407,0
SRR3477389.SRS1422934,parallel,aquatic;marine,aquatic,sea,5,75,29.18,-94.49,23.1016504809641,0.0666666666666667
DRR023369.DRS031465,overlap,aquatic;marine,aquatic,sea,4,74,37.579,141.212,15.6649937422896,0.0540540540540541
SRR5902411.SRS2409042,parallel,aquatic;marine,aquatic,sea,4,68,-28.002,155.035,23.4904465137803,0.0588235294117647
SRR11052076.SRS6126082,parallel,aquatic;sea,aquatic,sea,18,244,5.81,103,29.2631246819951,0.0737704918032787
SRR3500109.SRS1434745,overlap,aquatic;sea,aquatic,sea,1,39,54.454,10.198,10.5938604259693,0.0256410256410256
SRR11796442.SRS6664751,overlap,aquatic;marine,aquatic,sea,6,105,54.46,10.3,10.5726121916314,0.0571428571428571
SRR11463719.SRS6412691,parallel,aquatic;sea,aquatic,sea,5,44,42.53,30.4,15.471672071585,0.113636363636364
SRR5486605.SRS2153137,overlap,aquatic;marine,aquatic,sea,17,67,34.722,-76.68,20.3708522805733,0.253731343283582
SRR6287232.SRS2683753,parallel,aquatic;sea,aquatic,sea,1,97,31.333,123.916,19.4381687831924,0.0103092783505155
SRR8248317.SRS4081533,overlap,aquatic;sea,aquatic,sea,3,88,54.852,18.001,10.0364139519669,0.0340909090909091
SRR8379245.SRS4195518,parallel,aquatic;marine,aquatic,sea,2,50,36.831,-121.905,12.3411170362755,0.04
SRR6986716.SRS3160208,overlap,aquatic;sea,aquatic,sea,6,86,10.354,142.289,29.0042977196339,0.0697674418604651
SRR7594916.SRS2834786,parallel,aquatic;marine,aquatic,sea,4,69,-27.345,153.562,24.0868335801995,0.0579710144927536
SRR7034281.SRS3194341,parallel,aquatic;marine,aquatic,sea,1,67,-42.597,148.233,14.6442606675042,0.0149253731343284
DRR200045.DRS147748,overlap,aquatic;marine,aquatic,sea,1,137,27.5,121.5,21.4717026550501,0.0072992700729927
SRR6457356.SRS2821868,parallel,aquatic;sea,aquatic,sea,1,40,28.53,-87.5,25.4692643891729,0.025
SRR7598112.SRS3195187,parallel,aquatic;marine,aquatic,sea,0,21,-66.332,-170.01,-1.34297274449522,0
SRR7440459.SRS3470172,parallel,aquatic;ocean,aquatic,sea,4,60,22.45,-158,24.9840724329664,0.0666666666666667
SRR8451194.SRS4259156,parallel,aquatic;ocean,aquatic,sea,5,106,45.095,13.635,17.3183617132419,0.0471698113207547
SRR4826156.SRS1775692,parallel,aquatic;marine,aquatic,sea,8,47,38.32,-123.05,10.7681722132154,0.170212765957447
SRR8983374.SRS4702921,parallel,aquatic;ocean,aquatic,sea,0,66,-60.67,-52.45,-0.371073660474945,0
DRR197134.DRS119400,overlap,aquatic;marine,aquatic,sea,1,27,26,126,25.9116621409687,0.037037037037037
SRR12126879.SRS6931613,parallel,aquatic;sea,aquatic,sea,1,21,58.79,-59.93,1.28234444177028,0.0476190476190476
SRR2168055.SRS1036905,parallel,aquatic;marine,aquatic,sea,7,146,32.722,-130.872,17.8908830699554,0.0479452054794521
SRR6352154.SRS2738687,parallel,aquatic;marine,aquatic,sea,1,16,75.222,27.577,3.0397158332706,0.0625
SRR6401737.SRS2777845,parallel,aquatic;marine,aquatic,sea,3,65,-31.863,115.708,19.9155409032845,0.0461538461538462
SRR5588229.SRS2218472,parallel,aquatic;sea,aquatic,sea,2,57,44.01,9.5,18.486160592286,0.0350877192982456
SRR7033534.SRS2777360,parallel,aquatic;marine,aquatic,sea,1,25,-14.28,-169.996,28.7930220283187,0.04
SRR2657610.SRS1115148,overlap,aquatic;marine,aquatic,sea,9,194,5.373,-16.382,28.4378516453377,0.0463917525773196
SRR5131918.SRS1879436,overlap,aquatic;marine,aquatic,sea,42,325,24.29,-156.41,24.4431652693145,0.129230769230769
ERR4399052.ERS4851469,parallel,aquatic;sea,aquatic,sea,4,87,54.191,7.867,11.5055094338754,0.0459770114942529
SRR5915789.SRS2417727,parallel,aquatic;marine,aquatic,sea,5,65,-27.345,153.562,24.0868335801995,0.0769230769230769
SRR11001344.SRS6090718,parallel,aquatic;marine,aquatic,sea,2,38,-27.43,-48.45,22.015718928824,0.0526315789473684
ERR1685380.ERS1403738,overlap,aquatic;marine,aquatic,sea,8,48,61.583,-4.25,9.22275978468809,0.166666666666667
SRR5918401.SRS2418842,parallel,aquatic;marine,aquatic,sea,3,72,-32.786,153.785,22.2653552155565,0.0416666666666667
SRR6471733.SRS2834459,parallel,aquatic;marine,aquatic,sea,0,93,-42.597,148.233,14.6442606675042,0
SRR8651898.SRS4426182,parallel,aquatic;ocean,aquatic,sea,9,117,42.11,-70.54,10.7533664544556,0.0769230769230769
SRR6403157.SRS2406769,parallel,aquatic;marine,aquatic,sea,1,67,-35.832,136.447,17.0792192834749,0.0149253731343284
SRR8489995.SRS4293839,parallel,aquatic;sea,aquatic,sea,0,24,41.145,2.893,18.5907652554026,0
SRR891490.SRS438298,overlap,aquatic;marine,aquatic,sea,0,16,54.089,7.933,11.5643520721648,0
SRR7600165.SRS2834104,parallel,aquatic;marine,aquatic,sea,1,69,-5.999,-168.751,29.1218783423133,0.0144927536231884
SRR1819190.SRS856681,parallel,aquatic;marine,aquatic,sea,1,40,21.43,-157.79,25.1475308893326,0.025
DRR023355.DRS031451,overlap,aquatic;marine,aquatic,sea,1,48,38.008,141.092,15.4340484369248,0.0208333333333333
SRR6189540.SRS2607747,parallel,aquatic;ocean,aquatic,sea,24,666,-11.24,-172.63,29.3101096502916,0.036036036036036
SRR10175385.SRS5429450,parallel,aquatic;sea,aquatic,sea,1,23,27.587,-89.705,26.0556790574165,0.0434782608695652
SRR13153455.SRS7797920,parallel,aquatic;sea,aquatic,sea,3,98,63.604,-172.592,2.16087723694421,0.0306122448979592
SRR8862942.SRS4595680,parallel,aquatic;sea,aquatic,sea,7,132,20.001,115.148,26.6389188425095,0.053030303030303
SRR7253285.SRS3370435,overlap,aquatic;ocean,aquatic,sea,2,29,-25.322,70.042,23.5193967262447,0.0689655172413793
SRR4434892.SRS1753774,parallel,aquatic;marine,aquatic,sea,1,13,22.45,-158,24.9840724329664,0.0769230769230769
SRR5860223.SRS2377841,overlap,aquatic;marine,aquatic,sea,199,1265,39.283,-75.363,14.005589026123,0.157312252964427
SRR5180629.SRS1921931,overlap,aquatic;marine,aquatic,sea,1,37,42.25,-70.54,10.8754882697101,0.027027027027027
SRR8360709.SRS4178984,parallel,aquatic;ocean,aquatic,sea,0,59,-50.7,76.201,2.16861960710663,0
SRR5180351.SRS1921987,overlap,aquatic;marine,aquatic,sea,6,109,42.25,-70.54,10.8754882697101,0.055045871559633
SRR5918530.SRS2418879,parallel,aquatic;marine,aquatic,sea,2,60,-42.292,148.817,15.5814018695552,0.0333333333333333
SRR6287260.SRS2683748,parallel,aquatic;sea,aquatic,sea,2,144,27.458,122.27,23.4166132880094,0.0138888888888889
SRR11292821.SRS6306880,parallel,aquatic;marine,aquatic,sea,1,79,-64.866,-63.631,-0.494273051883858,0.0126582278481013
SRR3821338.SRS1551937,overlap,aquatic;marine,aquatic,sea,14,148,-63.139,-59.784,-0.261828518305562,0.0945945945945946
SRR5915860.SRS2417682,parallel,aquatic;marine,aquatic,sea,3,48,-12.4,130.768,28.9461353816235,0.0625
SRR3501094.SRS1299566,overlap,aquatic;marine,aquatic,sea,3,32,16.827,71.798,28.5834640281221,0.09375
SRR1763111.SRS821180,overlap,aquatic;marine,aquatic,sea,18,281,51.22,2.86,12.709371457614,0.0640569395017794
SRR3745343.SRS1542097,parallel,aquatic;sea,aquatic,sea,17,103,54.57,11.332,10.3664967742693,0.16504854368932
SRR5180095.SRS1922014,overlap,aquatic;marine,aquatic,sea,3,38,42.25,-70.54,10.8754882697101,0.0789473684210526
SRR12837189.SRS7529669,parallel,aquatic;sea,aquatic,sea,5,119,77.046,17.157,0.143409899586763,0.0420168067226891
SRR7035394.SRS3194792,parallel,aquatic;marine,aquatic,sea,5,123,-31.863,115.708,19.9155409032845,0.040650406504065
SRR12261610.SRS7086361,parallel,aquatic;marine,aquatic,sea,1,64,59.5,23.15,8.52490950492887,0.015625
SRR12007332.SRS6835495,parallel,aquatic;sea,aquatic,sea,1,24,10.18,115.35,28.7012608121879,0.0416666666666667
SRR6413139.SRS2783657,overlap,aquatic;sea,aquatic,sea,2,32,22.305,38.963,28.2826674085474,0.0625
SRR4938533.SRS1783851,parallel,aquatic;marine,aquatic,sea,10,94,38.32,-123.05,10.7681722132154,0.106382978723404
SRR7600025.SRS2777174,parallel,aquatic;marine,aquatic,sea,1,34,-36.451,-170.293,17.0063763585634,0.0294117647058824
SRR5134586.SRS1883246,overlap,aquatic;marine,aquatic,sea,3,30,22.7,-158.1,24.9491167885623,0.1
SRR7078241.SRS3229986,parallel,aquatic;marine,aquatic,sea,22,181,-33.95,151.9,21.2591289828793,0.121546961325967
SRR10259289.SRS5502348,parallel,aquatic;ocean,aquatic,sea,0,24,-45.83,171.534,10.0590785345484,0
SRR7032479.SRS2834635,parallel,aquatic;marine,aquatic,sea,2,123,-42.597,148.233,14.6442606675042,0.016260162601626
SRR5688276.SRS2288678,parallel,aquatic;sea,aquatic,sea,5,120,71.365,-156.524,-0.106665587815198,0.0416666666666667
SRR8360674.SRS4179019,parallel,aquatic;ocean,aquatic,sea,0,51,-65.16,91.638,-1.67521735432482,0
SRR6325642.SRS2716994,parallel,aquatic;sea,aquatic,sea,3,153,-6.99,149.114,28.7441673651483,0.0196078431372549
SRR8817599.SRS2834297,parallel,aquatic;marine,aquatic,sea,1,67,-8.494,-168.751,29.3568615124463,0.0149253731343284
SRR5645211.SRS2251716,overlap,aquatic;marine,aquatic,sea,4,102,-18.83,147.63,26.2289802359788,0.0392156862745098
SRR5176129.SRS1922022,overlap,aquatic;marine,aquatic,sea,7,142,42.25,-70.54,10.8754882697101,0.0492957746478873
SRR8167231.SRS4024663,parallel,aquatic;sea,aquatic,sea,1,37,42.94,-61.834,10.1737933879662,0.027027027027027
DRR200012.DRS147715,overlap,aquatic;marine,aquatic,sea,7,139,27.75,121.2,20.1091301633703,0.0503597122302158
SRR8816863.SRS2777923,parallel,aquatic;marine,aquatic,sea,0,16,-61.001,-170.012,1.31857003057319,0
SRR7182698.SRS3315654,overlap,aquatic;marine,aquatic,sea,4,116,37.6,-68.4,23.9471873607894,0.0344827586206897
SRR5179884.SRS1922035,overlap,aquatic;marine,aquatic,sea,2,100,42.25,-70.54,10.8754882697101,0.02
SRR7595807.SRS3195428,parallel,aquatic;marine,aquatic,sea,4,23,-18.574,146.496,25.9860210081634,0.173913043478261
SRR6215535.SRS2628316,overlap,aquatic;marine,aquatic,sea,16,500,-22.572,-36.553,25.287739012095,0.032
SRR7035553.SRS3194998,parallel,aquatic;marine,aquatic,sea,9,106,-31.863,115.708,19.9155409032845,0.0849056603773585
SRR11796465.SRS6664729,overlap,aquatic;marine,aquatic,sea,8,74,54.46,10.28,10.5726121916314,0.108108108108108
SRR3933170.SRS1572394,parallel,aquatic;sea,aquatic,sea,5,94,46.707,-48.785,5.77058025040113,0.0531914893617021
SRR3933265.SRS1572490,parallel,aquatic;sea,aquatic,sea,5,53,47,-48.471,4.9391970685186,0.0943396226415094
SRR4436296.SRS1754852,overlap,aquatic;marine,aquatic,sea,7,29,-24.268,14.268,14.6672895247241,0.241379310344828
SRR5060996.SRS788011,overlap,aquatic;marine,aquatic,sea,1,47,75.426,-93.712,-1.48549149375909,0.0212765957446809
SRR7945898.SRS3860589,parallel,aquatic;marine,aquatic,sea,0,12,1.226,103.859,29.1803958283537,0
DRR129256.DRS062559,overlap,aquatic;marine,aquatic,sea,0,45,42.3,140.6,11.8423015037601,0
SRR5409117.SRS2095328,overlap,aquatic;marine,aquatic,sea,21,165,18.792,-95.748,26.8060420497358,0.127272727272727
SRR11221501.SRS6245935,overlap,aquatic;marine,aquatic,sea,5,13,64.446,-52.794,2.33818028879032,0.384615384615385
SRR8248029.SRS4081542,overlap,aquatic;sea,aquatic,sea,2,55,54.582,18.629,10.17004897163,0.0363636363636364
ERR4653613.ERS5123118,overlap,aquatic;marine,aquatic,sea,2,182,78.433,15.555,0.972683583967295,0.010989010989011
SRR6171595.SRS2593103,overlap,aquatic;sea,aquatic,sea,2,26,29.256,-87.732,24.5936099187133,0.0769230769230769
SRR2167995.SRS1036965,parallel,aquatic;marine,aquatic,sea,8,197,26.082,-64.197,25.9090520641612,0.0406091370558376
SRR10143472.SRS5407430,parallel,aquatic;sea,aquatic,sea,9,207,16.78,112.38,27.4808045916159,0.0434782608695652
SRR2104017.SRS993301,overlap,aquatic;marine,aquatic,sea,23,327,54.174,7.885,11.5055094338754,0.0703363914373089
SRR6145518.SRS2571011,overlap,aquatic;marine,aquatic,sea,1,86,12.476,144.865,28.8771578224198,0.0116279069767442
SRR3821630.SRS1552073,overlap,aquatic;marine,aquatic,sea,1,53,-61.499,-54.008,-0.476348368205066,0.0188679245283019
ERR1726589.ERS494527,overlap,aquatic;marine,aquatic,sea,8,172,36.172,-29.023,20.3538411086291,0.0465116279069768
SRR5251698.SRS1974803,overlap,aquatic;marine,aquatic,sea,2,49,18.92,-108.8,26.607990298163,0.0408163265306122
SRR6401577.SRS2777969,parallel,aquatic;marine,aquatic,sea,2,30,-18.611,146.487,25.9546002340394,0.0666666666666667
SRR2103979.SRS993301,overlap,aquatic;marine,aquatic,sea,10,306,54.174,7.885,11.5055094338754,0.0326797385620915
SRR6401636.SRS2777924,parallel,aquatic;marine,aquatic,sea,1,14,-31.863,115.708,19.9155409032845,0.0714285714285714
SRR7881144.SRS3805031,parallel,aquatic;sea,aquatic,sea,8,201,63.34,19.54,7.01120581140959,0.0398009950248756
SRR5047566.SRS1815739,parallel,aquatic;marine,aquatic,sea,7,155,12.168,109.302,26.9544895525838,0.0451612903225806
SRR3821239.SRS1551866,overlap,aquatic;marine,aquatic,sea,1,29,-62.994,-59.494,-0.287462989883233,0.0344827586206897
ERR2528624.ERS2410191,overlap,aquatic;marine,aquatic,sea,0,35,78.836,1.005,0.18863063628044,0
SRR10175247.SRS5429078,parallel,aquatic;sea,aquatic,sea,2,32,29.253,-88.338,24.4056596299635,0.0625
SRR3500068.SRS1434372,overlap,aquatic;sea,aquatic,sea,1,30,54.454,10.198,10.5938604259693,0.0333333333333333
SRR3821302.SRS1551912,overlap,aquatic;marine,aquatic,sea,1,58,-60.985,-54.085,-0.342065192597591,0.0172413793103448
SRR8862965.SRS4595659,parallel,aquatic;sea,aquatic,sea,0,82,18.926,115.084,26.9113035588645,0
ERR2172177.ERS1972752,overlap,aquatic;ice,aquatic,ice,1,35,82.882,130.13,-1.73841790003095,0.0285714285714286
SRR7609622.SRS3599650,overlap,aquatic;marine,aquatic,sea,10,192,-34.119,151.227,20.4315708716673,0.0520833333333333
SRR8819877.SRS2777277,parallel,aquatic;marine,aquatic,sea,0,22,-32.495,-169.991,19.4425938108664,0
SRR5918838.SRS2418789,parallel,aquatic;marine,aquatic,sea,2,101,-29.359,154.19,23.7063324629958,0.0198019801980198
SRR5380808.SRS2074487,parallel,aquatic;marine,aquatic,sea,2,26,46.474,-124.028,11.8552259389729,0.0769230769230769
SRR9670835.SRS5086205,parallel,aquatic;sea,aquatic,sea,0,19,36.831,-121.905,12.3411170362755,0
SRR7598107.SRS3195286,parallel,aquatic;marine,aquatic,sea,0,26,-11.995,-170.002,29.1475352649647,0
SRR8862900.SRS4595722,parallel,aquatic;sea,aquatic,sea,2,98,20.002,115.156,26.6411358989208,0.0204081632653061
SRR7547202.SRS3566889,parallel,aquatic;marine,aquatic,sea,27,411,22.49,113.99,24.6608414586152,0.0656934306569343
DRR087087.DRS040697,overlap,aquatic;marine,aquatic,sea,2,12,58.492,9.63,10.2748681822481,0.166666666666667
SRR8819312.SRS3194770,parallel,aquatic;marine,aquatic,sea,3,68,-31.863,115.708,19.9155409032845,0.0441176470588235
SRR3500138.SRS1434775,overlap,aquatic;sea,aquatic,sea,1,50,54.454,10.198,10.5938604259693,0.02
SRR11747543.SRS6620514,parallel,aquatic;marine,aquatic,sea,2,49,-45.84,170.65,11.8636512604888,0.0408163265306122
SRR9593087.SRS5021496,overlap,aquatic;estuary,aquatic,estuary,45,275,6.855,100.956,29.5823084570997,0.163636363636364
SRR2125564.SRS870445,parallel,aquatic;marine,aquatic,sea,0,32,36.883,-121.95,12.2274567960828,0
SRR7544862.SRS3565054,parallel,aquatic;sea,aquatic,sea,5,124,59.853,23.272,8.1546590903961,0.0403225806451613
SRR6287283.SRS2683719,parallel,aquatic;sea,aquatic,sea,1,86,29.584,122.584,19.5667899745387,0.0116279069767442
SRR1819725.SRS856806,parallel,aquatic;sea,aquatic,sea,3,44,21.43,-157.79,25.1475308893326,0.0681818181818182
SRR7544921.SRS3565017,parallel,aquatic;sea,aquatic,sea,4,63,56.057,12.646,10.1375863639455,0.0634920634920635
SRR7597638.SRS3194220,parallel,aquatic;marine,aquatic,sea,0,75,-42.597,148.233,14.6442606675042,0
SRR8818011.SRS3194458,parallel,aquatic;marine,aquatic,sea,14,172,-34.073,151.152,20.2723059245786,0.0813953488372093
SRR5178714.SRS1922048,overlap,aquatic;marine,aquatic,sea,20,199,42.25,-70.54,10.8754882697101,0.100502512562814
SRR7594682.SRS2834800,parallel,aquatic;marine,aquatic,sea,4,100,-34.119,151.227,20.4315708716673,0.04
SRR10428670.SRS5634295,parallel,aquatic;sea,aquatic,sea,2,51,36,123,16.3756338541761,0.0392156862745098
SRR10879092.SRS5985762,parallel,aquatic;ocean,aquatic,sea,0,205,34.32,139.2,22.0464425365098,0
SRR10428663.SRS5634302,parallel,aquatic;sea,aquatic,sea,1,91,35.5,123.5,16.856389588827,0.010989010989011
SRR12261633.SRS7086338,parallel,aquatic;marine,aquatic,sea,7,66,59.5,23.15,8.52490950492887,0.106060606060606
SRR5917655.SRS2418059,parallel,aquatic;marine,aquatic,sea,1,35,-31.508,153.327,23.0420236803897,0.0285714285714286
SRR5557957.SRS2198677,overlap,aquatic;marine,aquatic,sea,4,55,21.324,39.088,28.8925751280683,0.0727272727272727
SRR7971696.SRS3883304,parallel,aquatic;marine,aquatic,sea,11,238,-22.89,-43.17,22.0399585708287,0.046218487394958
SRR7545008.SRS3564928,parallel,aquatic;sea,aquatic,sea,7,133,59.853,23.272,8.1546590903961,0.0526315789473684
SRR6352780.SRS2738938,parallel,aquatic;marine,aquatic,sea,0,54,85.723,-150.609,-1.67889119077546,0
SRR4435174.SRS1754055,parallel,aquatic;marine,aquatic,sea,1,13,22.45,-158,24.9840724329664,0.0769230769230769
SRR13172713.SRS7813882,parallel,aquatic;marine,aquatic,sea,1,40,34.044,-119.542,15.480497567669,0.025
SRR12540309.SRS7281282,overlap,aquatic;marine,aquatic,sea,6,60,16.795,-88.122,28.4073209147679,0.1
SRR8816882.SRS2777444,parallel,aquatic;marine,aquatic,sea,0,26,-53.004,-170.014,8.20899074969703,0
SRR2231135.SRS1043704,overlap,aquatic;sea,aquatic,sea,3,171,-37.63,50.93,18.0168218274891,0.0175438596491228
SRR5380477.SRS2074047,parallel,aquatic;marine,aquatic,sea,15,62,40.832,-72.541,12.3534894892893,0.241935483870968
SRR6057987.SRS2530473,parallel,aquatic;sea,aquatic,sea,3,131,-22.19,166.24,24.7770389310973,0.0229007633587786
SRR6471627.SRS2834513,parallel,aquatic;marine,aquatic,sea,0,121,-42.597,148.233,14.6442606675042,0
SRR3747801.SRS1544030,parallel,aquatic;sea,aquatic,sea,7,61,54.57,11.332,10.3664967742693,0.114754098360656
DRR054539.DRS040284,parallel,aquatic;marine,aquatic,sea,17,180,37.154,141.006,15.7315141362829,0.0944444444444444
SRR6130981.SRS2566227,parallel,aquatic;sea,aquatic,sea,0,12,34.297,-119.885,14.862989285326,0
SRR5180467.SRS1922029,overlap,aquatic;marine,aquatic,sea,4,115,42.25,-70.54,10.8754882697101,0.0347826086956522
SRR7472218.SRS3502497,parallel,aquatic;sea,aquatic,sea,30,236,22.139,38.968,28.3585390552106,0.127118644067797
SRR5061006.SRS788021,overlap,aquatic;marine,aquatic,sea,0,12,74.512,-99.728,-1.63213857200529,0
SRR8635217.SRS4412617,parallel,aquatic;marine,aquatic,sea,0,29,42,-70,11.1425161573407,0
SRR7034238.SRS3194182,parallel,aquatic;marine,aquatic,sea,7,174,-34.119,151.227,20.4315708716673,0.0402298850574713
SRR5918866.SRS2418777,parallel,aquatic;marine,aquatic,sea,0,97,-42.597,148.233,14.6442606675042,0
SRR2913161.SRS1166045,overlap,aquatic;marine,aquatic,sea,0,10,18,116,27.2493653220401,0
SRR13038373.SRS7697348,parallel,aquatic;sea,aquatic,sea,3,126,25.34,122.449,25.8729484182182,0.0238095238095238
SRR6242187.SRS2649188,overlap,aquatic;marine,aquatic,sea,1,70,27.89,-94.036,25.3504898133669,0.0142857142857143
ERR1103322.ERS949047,parallel,aquatic;ocean,aquatic,sea,2,73,9.408,-22.772,26.9764527975695,0.0273972602739726
SRR7617335.SRS3606256,overlap,aquatic;marine,aquatic,sea,12,188,37.054,1.948,19.6369932160792,0.0638297872340426
SRR7600053.SRS2777282,parallel,aquatic;marine,aquatic,sea,1,32,-32.995,-170.003,19.1421462328562,0.03125
SRR1279376.SRS604593,parallel,aquatic;sea,aquatic,sea,1,33,28.87,-90.5,24.0425883047041,0.0303030303030303
SRR7908020.SRS3825110,overlap,aquatic;sea,aquatic,sea,14,132,73.606,117.167,-0.310054412064955,0.106060606060606
SRR7033206.SRS2777262,parallel,aquatic;marine,aquatic,sea,3,36,-44.522,-173.502,13.5492879657799,0.0833333333333333
SRR12126910.SRS6931582,parallel,aquatic;sea,aquatic,sea,1,33,60.47,-61.38,0.540569783278701,0.0303030303030303
SRR2980517.SRS1196411,overlap,aquatic;sea,aquatic,sea,1,54,-15.164,-13.356,23.6897250874784,0.0185185185185185
SRR2827642.SRS1135644,overlap,aquatic;sea,aquatic,sea,3,61,-71.451,-102.159,-1.76343992921794,0.0491803278688525
SRR2090088.SRS981305,overlap,aquatic;marine,aquatic,sea,90,819,28.705,-88.402,25.3011467498753,0.10989010989011
SRR10143495.SRS5407407,parallel,aquatic;sea,aquatic,sea,4,116,16.9,112.32,27.4359872121434,0.0344827586206897
SRR7599022.SRS3194217,parallel,aquatic;marine,aquatic,sea,1,62,-32,115.417,20.61662236222,0.0161290322580645
SRR3884570.SRS1300658,overlap,aquatic;marine,aquatic,sea,1,23,16.834,71.992,28.6052208534166,0.0434782608695652
SRR5827491.SRS2355733,parallel,aquatic;ocean,aquatic,sea,6,67,33.17,-130.81,17.7195577711259,0.0895522388059701
