,env,sample,deterministic processes,stochastic processes
1388,lake,88,0.1314724919093851,86.85275080906149
1373,lake,73,0.0861650485436893,91.38349514563107
1387,lake,87,0.0952284674484431,90.47715325515568
1385,lake,85,0.0700546669366268,92.99453330633732
1383,lake,83,0.1213101496158512,87.86898503841488
1382,lake,82,0.0642943792964011,93.57056207035988
1381,lake,81,0.066518398706025,93.3481601293975
1380,lake,80,0.0656831042845594,93.43168957154406
1379,lake,79,0.0614886731391585,93.85113268608416
1378,lake,78,0.0875101050929668,91.24898949070332
1377,lake,77,0.08230535894843269,91.76946410515673
1376,lake,76,0.1043056397816858,89.56943602183142
1375,lake,75,0.0986029560639805,90.13970439360195
1386,lake,86,0.0758035172832019,92.4196482716798
1349,lake,49,0.0786335152617748,92.13664847382252
1324,lake,24,0.0804365400161681,91.95634599838318
1347,lake,47,0.0700121408336705,92.99878591663295
1319,lake,19,0.0767987065481002,92.32012934518998
1318,lake,18,0.0922703358963982,90.77296641036018
1317,lake,17,0.0665049524964625,93.34950475035374
1316,lake,16,0.0588235294117647,94.11764705882354
1315,lake,15,0.073146090119216,92.6853909880784
1314,lake,14,0.0595865423591406,94.04134576408595
1313,lake,13,0.10115314586283632,89.88468541371637
1312,lake,12,0.0604284559417946,93.95715440582055
1311,lake,11,0.0944388270980788,90.55611729019212
1310,lake,10,0.0588235294117647,94.11764705882354
1309,lake,9,0.065802794087872,93.4197205912128
1308,lake,8,0.0792239288601455,92.07760711398545
1307,lake,7,0.0964220739842328,90.35779260157672
1306,lake,6,0.0856911883589329,91.43088116410671
1305,lake,5,0.0797893884163629,92.02106115836371
1304,lake,4,0.1121892055791388,88.78107944208612
1303,lake,3,0.0604339890488744,93.95660109511256
1302,lake,2,0.0859280226445612,91.40719773554387
1301,lake,1,0.0531527890056588,94.68472109943411
1300,lake,0,0.052376137512639,94.7623862487361
1397,lake,97,0.0802506569638164,91.97493430361835
1320,lake,20,0.06209546925566341,93.79045307443366
1321,lake,21,0.1117623282134195,88.82376717865804
1322,lake,22,0.0838722716248989,91.61277283751011
1323,lake,23,0.04950495049504951,95.04950495049505
1346,lake,46,0.10264699939381688,89.73530006061831
1345,lake,45,0.07883565797453,92.116434202547
1344,lake,44,0.10491206791995139,89.50879320800486
1343,lake,43,0.0901192160032329,90.98807839967671
1342,lake,42,0.1034761519805982,89.65238480194017
1341,lake,41,0.0744788504351346,92.55211495648653
1340,lake,40,0.0709664375252729,92.90335624747271
1339,lake,39,0.0668016194331983,93.31983805668017
1338,lake,38,0.0693489688637282,93.06510311362717
1337,lake,37,0.0733481511416447,92.66518488583553
1348,lake,48,0.0996563573883161,90.03436426116839
1336,lake,36,0.0989277766538539,90.1072223346146
1334,lake,34,0.0756778632132739,92.43221367867261
1333,lake,33,0.1073594824100283,89.26405175899717
1332,lake,32,0.0612244897959183,93.87755102040818
1331,lake,31,0.081715210355987,91.8284789644013
1330,lake,30,0.073954334208931,92.6045665791069
1329,lake,29,0.0647642177696822,93.52357822303178
1328,lake,28,0.0999190938511326,90.00809061488674
1327,lake,27,0.0814305920387957,91.85694079612043
1326,lake,26,0.0894193809427473,91.05806190572527
1325,lake,25,0.0602263540824575,93.97736459175425
1335,lake,35,0.0673135233474833,93.26864766525166
1398,lake,98,0.0594660194174757,94.05339805825243
1399,lake,99,0.066329625884732,93.3670374115268
1097,sediment,97,0.0949494949494949,90.5050505050505
1024,sediment,24,0.0648878107944208,93.51121892055792
1025,sediment,25,0.10707070707070701,89.2929292929293
1026,sediment,26,0.0790857605177993,92.09142394822007
1027,sediment,27,0.0852697514649424,91.47302485350576
1028,sediment,28,0.1000202061022428,89.99797938977572
1029,sediment,29,0.0880923450789793,91.19076549210207
1030,sediment,30,0.08245755860953921,91.75424413904608
1031,sediment,31,0.0705478067515666,92.94521932484334
1032,sediment,32,0.0763157894736842,92.36842105263158
1033,sediment,33,0.0716169608439845,92.83830391560156
1034,sediment,34,0.0878965447565164,91.21034552434836
1035,sediment,35,0.0590256721245199,94.09743278754802
1036,sediment,36,0.0618306728632046,93.81693271367953
1037,sediment,37,0.0780270871235092,92.19729128764908
1038,sediment,38,0.0675293166194904,93.24706833805097
1039,sediment,39,0.0665453074433656,93.34546925566345
1040,sediment,40,0.0761616161616161,92.3838383838384
1041,sediment,41,0.0749646393210749,92.50353606789251
1042,sediment,42,0.0749646393210749,92.50353606789251
1043,sediment,43,0.0991919191919191,90.08080808080808
1044,sediment,44,0.0536111673073032,94.63888326926968
1023,sediment,23,0.0637135922330097,93.62864077669903
1022,sediment,22,0.08245755860953921,91.75424413904608
1021,sediment,21,0.0905050505050505,90.94949494949495
1020,sediment,20,0.0866572180603361,91.33427819396638
1096,sediment,96,0.0601579906826007,93.98420093173993
1099,sediment,99,0.0790058597696504,92.09941402303497
1000,sediment,0,0.0696356275303643,93.03643724696357
1001,sediment,1,0.0862626262626262,91.37373737373738
1002,sediment,2,0.0942747319441634,90.57252680558366
1003,sediment,3,0.0585731657884069,94.1426834211593
1004,sediment,4,0.066882198423924,93.3117801576076
1005,sediment,5,0.1241407197735543,87.58592802264457
1006,sediment,6,0.1019211324570273,89.80788675429727
1007,sediment,7,0.0816326530612244,91.83673469387756
1045,sediment,45,0.0709234188724994,92.90765811275006
1008,sediment,8,0.08651708105922779,91.34829189407722
1010,sediment,10,0.0739015995140716,92.60984004859284
1011,sediment,11,0.0944579288025889,90.55420711974111
1012,sediment,12,0.1201699372850495,87.98300627149504
1013,sediment,13,0.0812613705275924,91.87386294724075
1014,sediment,14,0.0689167340339531,93.10832659660468
1015,sediment,15,0.0791919191919191,92.08080808080808
1016,sediment,16,0.0622222222222222,93.77777777777779
1017,sediment,17,0.0846806790622473,91.53193209377527
1018,sediment,18,0.091497975708502,90.8502024291498
1019,sediment,19,0.0901374292643492,90.98625707356508
1009,sediment,9,0.0937752627324171,90.62247372675829
1046,sediment,46,0.0779955546575065,92.20044453424936
1098,sediment,98,0.0869741100323624,91.30258899676376
1048,sediment,48,0.0904858299595141,90.9514170040486
1075,sediment,75,0.08168216740800642,91.83178325919936
1076,sediment,76,0.0677041228779304,93.22958771220696
1077,sediment,77,0.05515151515151509,94.48484848484848
1078,sediment,78,0.0699131137603556,93.00868862396445
1079,sediment,79,0.0511524464213505,94.88475535786495
1080,sediment,80,0.106082036775106,89.3917963224894
1081,sediment,81,0.0868069607446378,91.31930392553622
1082,sediment,82,0.1056038842808011,89.4396115719199
1083,sediment,83,0.1298543689320388,87.01456310679612
1084,sediment,84,0.0872903616892301,91.27096383107698
1085,sediment,85,0.0761924009700889,92.38075990299112
1086,sediment,86,0.0507378209015565,94.92621790984435
1087,sediment,87,0.09030303030303029,90.96969696969697
1088,sediment,88,0.10749646393210749,89.25035360678925
1089,sediment,89,0.1183838383838383,88.16161616161617
1090,sediment,90,0.08124494745351649,91.87550525464835
1091,sediment,91,0.1031136271734735,89.68863728265265
1092,sediment,92,0.0824408971509395,91.75591028490605
1093,sediment,93,0.05800323362974931,94.19967663702506
1095,sediment,95,0.1009304207119741,89.9069579288026
1047,sediment,47,0.0979995958779551,90.20004041220449
1074,sediment,74,0.1008284501919579,89.91715498080421
1073,sediment,73,0.12042836936754901,87.9571630632451
1094,sediment,94,0.09783707297351932,90.21629270264808
1071,sediment,71,0.0874924227116589,91.25075772883412
1072,sediment,72,0.0790218270008084,92.09781729991916
1049,sediment,49,0.0766120881342227,92.33879118657774
1050,sediment,50,0.0894193809427473,91.05806190572527
1051,sediment,51,0.08056680161943311,91.9433198380567
1052,sediment,52,0.0987878787878787,90.12121212121212
1053,sediment,53,0.10103051121438672,89.89694887856133
1054,sediment,54,0.1036363636363636,89.63636363636364
1056,sediment,56,0.060262891809909,93.9737108190091
1057,sediment,57,0.11185275080906139,88.81472491909386
1058,sediment,58,0.1384677582373155,86.15322417626845
1059,sediment,59,0.1351788240048494,86.48211759951506
1055,sediment,55,0.10238769728854709,89.7612302711453
1061,sediment,61,0.0901192160032329,90.98807839967671
1062,sediment,62,0.1087088300666801,89.12911699333199
1063,sediment,63,0.10652920962199311,89.34707903780068
1070,sediment,70,0.0530257032989273,94.69742967010727
1064,sediment,64,0.097413096200485,90.2586903799515
1065,sediment,65,0.09466019417475718,90.53398058252428
1066,sediment,66,0.0915151515151515,90.84848484848484
1067,sediment,67,0.087467098602956,91.2532901397044
1068,sediment,68,0.0963831076985249,90.3616892301475
1069,sediment,69,0.0748782467532467,92.51217532467533
1060,sediment,60,0.104326728669632,89.5673271330368
1433,reservoir,33,0.0998383185125303,90.01616814874697
1432,reservoir,32,0.088080808080808,91.1919191919192
1431,reservoir,31,0.1183838383838383,88.16161616161617
1426,reservoir,26,0.0858759345322287,91.41240654677713
1429,reservoir,29,0.0549494949494949,94.5050505050505
1428,reservoir,28,0.08161616161616161,91.83838383838383
1427,reservoir,27,0.0648484848484848,93.51515151515152
1434,reservoir,34,0.08383838383838378,91.61616161616162
1430,reservoir,30,0.0797979797979798,92.02020202020202
1435,reservoir,35,0.064040404040404,93.5959595959596
1446,reservoir,46,0.1038803556992724,89.61196443007276
1437,reservoir,37,0.08001616488179429,91.99838351182058
1438,reservoir,38,0.0727272727272727,92.72727272727273
1439,reservoir,39,0.11575757575757568,88.42424242424244
1440,reservoir,40,0.0816326530612244,91.83673469387756
1441,reservoir,41,0.0872727272727272,91.27272727272728
1442,reservoir,42,0.088080808080808,91.1919191919192
1443,reservoir,43,0.10202020202020198,89.7979797979798
1444,reservoir,44,0.0872727272727272,91.27272727272728
1445,reservoir,45,0.081010101010101,91.8989898989899
1425,reservoir,25,0.12042836936754901,87.9571630632451
1436,reservoir,36,0.1032323232323232,89.67676767676768
1424,reservoir,24,0.11858585858585852,88.14141414141415
1412,reservoir,12,0.0917171717171717,90.82828282828282
1422,reservoir,22,0.1012121212121212,89.87878787878788
1447,reservoir,47,0.0709234188724994,92.90765811275006
1400,reservoir,0,0.0719191919191919,92.80808080808082
1401,reservoir,1,0.08767676767676762,91.23232323232324
1402,reservoir,2,0.0862626262626262,91.37373737373738
1403,reservoir,3,0.0684848484848484,93.15151515151516
1404,reservoir,4,0.1101010101010101,88.98989898989899
1405,reservoir,5,0.0846464646464646,91.53535353535354
1406,reservoir,6,0.0834343434343434,91.65656565656566
1407,reservoir,7,0.1042424242424242,89.57575757575758
1408,reservoir,8,0.085050505050505,91.4949494949495
1423,reservoir,23,0.0891089108910891,91.08910891089108
1409,reservoir,9,0.0781818181818181,92.18181818181819
1411,reservoir,11,0.0672727272727272,93.27272727272728
1413,reservoir,13,0.09636363636363629,90.36363636363637
1414,reservoir,14,0.0761616161616161,92.3838383838384
1415,reservoir,15,0.08262626262626259,91.73737373737374
1416,reservoir,16,0.1028282828282828,89.71717171717172
1417,reservoir,17,0.1056565656565656,89.43434343434345
1418,reservoir,18,0.0891089108910891,91.08910891089108
1419,reservoir,19,0.0743434343434343,92.56565656565657
1420,reservoir,20,0.0802020202020202,91.97979797979798
1421,reservoir,21,0.10969696969696968,89.03030303030303
